EC,PRESS,TEMP,DEPTH,ALT
52.91,972.70,22.70,-0.41,343.01,
52.90,973.00,22.70,-0.41,340.43,
52.90,972.90,22.70,-0.41,341.29,
52.87,972.50,22.70,-0.41,344.73,
52.83,973.00,22.70,-0.41,340.43,
52.52,973.00,22.70,-0.41,340.43,
52.85,972.90,22.70,-0.41,341.29,
52.79,973.10,22.70,-0.41,339.57,
52.80,973.10,22.70,-0.41,339.57,
52.80,972.70,22.69,-0.41,343.01,
52.80,973.50,22.70,-0.40,336.13,
52.80,972.90,22.70,-0.41,341.29,
52.80,973.00,22.70,-0.41,340.43,
52.78,973.10,22.70,-0.41,339.57,
52.75,972.90,22.69,-0.41,341.29,
52.80,972.70,22.70,-0.41,343.01,
52.82,973.30,22.69,-0.41,337.85,
52.76,973.30,22.70,-0.41,337.85,
52.52,973.00,22.70,-0.41,340.43,
52.82,973.20,22.70,-0.41,338.71,
52.78,972.80,22.69,-0.41,342.15,
52.79,972.90,22.69,-0.41,341.29,
52.78,972.90,22.69,-0.41,341.29,
52.77,973.20,22.69,-0.41,338.71,
52.79,973.10,22.70,-0.41,339.57,
52.81,973.10,22.69,-0.41,339.57,
52.79,973.30,22.69,-0.41,337.85,
52.77,973.00,22.69,-0.41,340.43,
52.77,972.80,22.69,-0.41,342.15,
52.82,972.50,22.69,-0.41,344.73,
52.79,972.70,22.69,-0.41,343.01,
52.52,972.60,22.69,-0.41,343.87,
52.77,973.50,22.69,-0.40,336.13,
52.75,972.90,22.69,-0.41,341.29,
52.74,972.80,22.69,-0.41,342.15,
52.77,973.20,22.69,-0.41,338.71,
52.72,973.00,22.69,-0.41,340.43,
52.69,973.10,22.69,-0.41,339.57,
52.66,972.70,22.69,-0.41,343.01,
52.67,972.90,22.69,-0.41,341.29,
52.65,973.20,22.69,-0.41,338.71,
52.62,972.90,22.69,-0.41,341.29,
52.64,973.00,22.69,-0.41,340.43,
52.61,972.40,22.69,-0.42,345.59,
52.64,972.90,22.69,-0.41,341.29,
52.52,972.80,22.69,-0.41,342.15,
52.56,972.90,22.69,-0.41,341.29,
52.51,972.60,22.68,-0.41,343.87,
52.58,972.90,22.69,-0.41,341.29,
52.52,973.10,22.68,-0.41,339.57,
52.54,972.90,22.68,-0.41,341.29,
52.51,973.10,22.68,-0.41,339.57,
52.49,973.20,22.69,-0.41,338.71,
52.49,972.90,22.68,-0.41,341.29,
52.51,973.00,22.68,-0.41,340.43,
52.53,973.00,22.68,-0.41,340.43,
52.49,972.90,22.68,-0.41,341.29,
52.47,972.70,22.68,-0.41,343.01,
52.52,972.80,22.68,-0.41,342.15,
52.48,973.00,22.68,-0.41,340.43,
52.46,973.00,22.66,-0.41,340.43,
52.48,973.30,22.68,-0.41,337.85,
52.47,973.10,22.68,-0.41,339.57,
52.48,973.00,22.68,-0.41,340.43,
52.51,973.00,22.68,-0.41,340.43,
52.51,973.00,22.68,-0.41,340.43,
52.48,972.50,22.68,-0.41,344.73,
52.49,973.10,22.68,-0.41,339.57,
52.47,972.90,22.68,-0.41,341.29,
52.47,972.80,22.68,-0.41,342.15,
52.45,973.40,22.68,-0.41,336.99,
52.52,973.40,22.68,-0.41,336.99,
52.51,973.10,22.68,-0.41,339.57,
52.46,973.10,22.68,-0.41,339.57,
52.49,972.80,22.69,-0.41,342.15,
52.49,973.20,22.69,-0.41,338.71,
52.46,973.00,22.69,-0.41,340.43,
52.49,972.90,22.69,-0.41,341.29,
52.52,973.00,22.69,-0.41,340.43,
52.49,973.00,22.69,-0.41,340.43,
25.26,973.30,22.70,-0.41,337.85,
27.39,972.80,22.70,-0.41,342.15,
29.57,973.50,22.71,-0.40,336.13,
28.79,973.20,22.72,-0.41,338.71,
32.52,973.00,22.72,-0.41,340.43,
790.00,973.20,22.73,-0.41,338.71,
792.20,972.60,22.74,-0.41,343.87,
793.10,973.00,22.74,-0.41,340.43,
793.10,973.50,22.75,-0.40,336.13,
793.90,973.30,22.75,-0.41,337.85,
793.80,973.10,22.76,-0.41,339.57,
793.80,972.90,22.76,-0.41,341.29,
793.80,972.80,22.77,-0.41,342.15,
794.00,973.20,22.77,-0.41,338.71,
794.10,973.20,22.78,-0.41,338.71,
794.20,973.10,22.79,-0.41,339.57,
794.10,973.20,22.79,-0.41,338.71,
794794.12,973.10,22.80,-0.41,339.57,
794.20,973.20,22.80,-0.41,338.71,
794.20,973.30,22.81,-0.41,337.85,
794.20,973.20,22.81,-0.41,338.71,
794.20,972.70,22.82,-0.41,343.01,
794.30,973.30,22.82,-0.41,337.85,
794.20,972.80,22.83,-0.41,342.15,
794.30,973.40,22.84,-0.41,336.99,
794.30,973.10,22.85,-0.41,339.57,
794.40,973.00,22.85,-0.41,340.43,
794.40,973.00,22.86,-0.41,340.43,
794.40,973.30,22.87,-0.41,337.85,
794.40,973.10,22.87,-0.41,339.57,
794.40,973.00,22.88,-0.41,340.43,
794794.31,973.40,22.89,-0.41,336.99,
794.40,973.50,22.90,-0.40,336.13,
794.40,973.40,22.90,-0.41,336.99,
794.40,973.30,22.91,-0.41,337.85,
96.77,973.10,22.91,-0.41,339.57,
100.30,973.40,22.92,-0.41,336.99,
99.39,973.00,22.92,-0.41,340.43,
96.16,973.40,22.92,-0.41,336.99,
