EC,PRESS,TEMP,DEPTH,ALT
2292.00,20041.50,39.59,194.62,-33878.09,
2294.00,19990.40,39.57,194.10,-33840.13,
2296.00,19947.50,39.56,193.66,-33808.18,
2298.00,19910.90,39.54,193.28,-33780.89,
2300.00,19865.60,39.53,192.82,-33747.06,
2304.00,19826.10,39.51,192.42,-33717.50,
2306.00,19785.90,39.50,192.01,-33687.37,
2308.00,19751.10,39.48,191.65,-33661.25,
2309.00,19717.00,39.48,191.30,-33635.62,
2311.00,19687.00,39.46,190.99,-33613.04,
2317.00,19645.80,39.45,190.57,-33581.98,
2318.00,19606.30,39.43,190.17,-33552.16,
2318.00,19560.50,39.42,189.70,-33517.51,
2320.00,19517.40,39.40,189.26,-33484.85,
2321.00,19479.30,39.39,188.87,-33455.94,
2325.00,19443.00,39.38,188.50,-33428.34,
2326.00,19402.70,39.36,188.09,-33397.66,
2330.00,19365.60,39.35,187.71,-33369.37,
2332333.00,19333.30,39.34,187.38,-33344.70,
2334.00,19293.90,39.32,186.97,-33314.55,
2336.00,19254.50,39.31,186.57,-33284.36,
2337.00,19214.00,39.29,186.16,-33253.28,
2338.00,19167.80,39.28,185.68,-33217.76,
2340.00,19126.30,39.26,185.26,-33185.80,
2342.00,19091.30,39.25,184.90,-33158.79,
2345.00,19049.90,39.24,184.48,-33126.81,
2347.00,19015.80,39.23,184.13,-33100.41,
2349.00,18978.80,39.21,183.75,-33071.72,
2350.00,18954.40,39.20,183.50,-33052.78,
2351.00,18909.70,39.18,183.04,-33018.04,
2357.00,18869.20,39.17,182.63,-32986.50,
2359.00,18837.70,39.16,182.31,-32961.93,
2360.00,18793.80,39.15,181.86,-32927.63,
2362.00,18750.00,39.13,181.41,-32893.34,
2364.00,18721.30,39.12,181.12,-32870.84,
2366.00,18684.60,39.11,180.74,-32842.03,
2366.00,18640.00,39.09,180.29,-32806.95,
2368.00,18609.20,39.08,179.97,-32782.70,
2370.00,18574.30,39.07,179.61,-32755.17,
2371.00,18535.40,39.06,179.22,-32724.42,
2372.00,18502.90,39.04,178.88,-32698.71,
2375.00,18462.00,39.03,178.47,-32666.30,
2372378.00,18428.80,39.01,178.13,-32639.93,
2380.00,18393.50,39.00,177.77,-32611.87,
2381.00,18345.30,38.99,177.27,-32573.47,
2384.00,18298.70,38.97,176.80,-32536.27,
2385.00,18253.90,38.96,176.34,-32500.43,
2387.00,18220.30,38.95,175.99,-32473.51,
2388.00,18189.00,38.93,175.67,-32448.39,
2388.00,18152.50,38.92,175.30,-32419.07,
2391.00,18113.80,38.91,174.90,-32387.91,
2392.00,18081.90,38.90,174.58,-32362.19,
2394.00,18039.60,38.89,174.15,-32328.03,
2395.00,17999.20,38.87,173.73,-32295.33,
2398.00,17966.80,38.86,173.40,-32269.08,
2400.00,17925.70,38.84,172.98,-32235.72,
2402.00,17884.50,38.83,172.56,-32202.20,
2403.00,17850.70,38.82,172.21,-32174.67,
2406.00,17815.10,38.81,171.85,-32145.63,
2406.00,17777.60,38.79,171.47,-32114.98,
2407.00,17742.70,38.78,171.11,-32086.41,
2408.00,17710.30,38.77,170.78,-32059.84,
2408.00,17674.80,38.76,170.41,-32030.69,
2410.00,17636.60,38.75,170.02,-31999.27,
2412.00,17600.40,38.73,169.65,-31969.45,
2414.00,17568.30,38.72,169.33,-31942.95,
2412418.00,17538.20,38.71,169.02,-31918.07,
2419.00,17504.00,38.70,168.67,-31889.77,
2420.00,17467.70,38.69,168.30,-31859.67,
2422.00,17437.70,38.67,167.99,-31834.76,
2424.00,17397.60,38.66,167.58,-31801.42,
2423.00,17355.40,38.65,167.15,-31766.25,
2426.00,17321.20,38.64,166.80,-31737.71,
2427.00,17292.20,38.62,166.50,-31713.47,
2429.00,17254.10,38.61,166.11,-31681.56,
2429.00,17207.30,38.60,165.63,-31642.30,
2431.00,17174.90,38.58,165.30,-31615.07,
2432.00,17131.80,38.57,164.86,-31578.77,
2434.00,17091.10,38.56,164.44,-31544.44,
2436.00,17043.90,38.54,163.96,-31504.53,
2437.00,16997.90,38.53,163.49,-31465.56,
2437.00,16960.60,38.51,163.11,-31433.89,
2439.00,16921.30,38.50,162.71,-31400.45,
2440.00,16871.40,38.49,162.20,-31357.92,
2441.00,16836.50,38.47,161.84,-31328.11,
2442.00,16791.70,38.46,161.38,-31289.78,
2443.00,16754.50,38.44,161.00,-31257.88,
2445.00,16711.30,38.43,160.56,-31220.77,
2445.00,16668.00,38.41,160.12,-31183.50,
2446.00,16630.10,38.40,159.73,-31150.80,
2442448.00,16592.10,38.38,159.34,-31117.96,
2449.00,16561.30,38.37,159.03,-31091.30,
2450.00,16528.80,38.36,158.69,-31063.12,
2451.00,16490.90,38.35,158.31,-31030.21,
2452.00,16449.00,38.34,157.88,-30993.75,
2453.00,16403.10,38.33,157.41,-30953.71,
2454.00,16361.60,38.31,156.98,-30917.45,
2454.00,16319.10,38.29,156.55,-30880.23,
2455.00,16284.10,38.28,156.19,-30849.51,
2456.00,16235.90,38.26,155.70,-30807.14,
2457.00,16197.30,38.25,155.30,-30773.11,
2457.00,16160.90,38.24,154.93,-30740.99,
2458.00,16114.80,38.23,154.46,-30700.20,
2459.00,16079.70,38.21,154.10,-30669.09,
2459.00,16042.80,38.20,153.72,-30636.31,
2460.00,16007.00,38.18,153.36,-30604.45,
2459.00,15961.10,38.17,152.89,-30563.54,
2461.00,15923.30,38.16,152.50,-30529.77,
2461.00,15875.20,38.14,152.01,-30486.70,
2462.00,15828.90,38.13,151.53,-30445.14,
2461.00,15794.10,38.11,151.18,-30413.84,
2462.00,15752.80,38.10,150.76,-30376.62,
2462.00,15712.90,38.09,150.35,-30340.58,
2462.00,15677.90,38.07,149.99,-30308.92,
2462462.00,15648.00,38.06,149.68,-30281.82,
2463.00,15610.90,38.05,149.31,-30248.13,
2463.00,15562.60,38.04,148.81,-30204.19,
2462.00,15528.10,38.02,148.46,-30172.73,
2462.00,15492.10,38.01,148.09,-30139.84,
2461.00,15457.60,38.00,147.74,-30108.26,
2459.00,15408.50,37.99,147.23,-30063.23,
2459.00,15373.40,37.97,146.88,-30030.97,
2458.00,15337.60,37.96,146.51,-29997.99,
2458.00,15302.00,37.95,146.15,-29965.13,
2456.00,15259.40,37.93,145.71,-29925.75,
2455.00,15223.80,37.92,145.35,-29892.76,
2450.00,15193.50,37.91,145.04,-29864.65,
2445.00,15148.10,37.90,144.57,-29822.42,
2438.00,15111.30,37.89,144.20,-29788.12,
2427.00,15075.10,37.87,143.82,-29754.31,
2417.00,15037.70,37.86,143.44,-29719.31,
2404.00,15001.00,37.85,143.07,-29684.90,
2389.00,14960.60,37.83,142.65,-29646.94,
2346.00,14922.50,37.82,142.26,-29611.07,
2312.00,14922.30,37.80,142.26,-29610.87,
2303.00,14928.80,37.79,142.33,-29616.99,
2226.00,14929.40,37.78,142.33,-29617.57,
2174.00,14930.20,37.78,142.34,-29618.31,
2132028.00,14930.40,37.77,142.35,-29618.50,
1902.00,14931.50,37.76,142.36,-29619.55,
1799.00,14931.80,37.76,142.36,-29619.83,
1566.00,14931.80,37.75,142.36,-29619.83,
1395.00,14931.70,37.75,142.36,-29619.73,
1244.00,14932.30,37.74,142.36,-29620.30,
1180.00,14932.20,37.74,142.36,-29620.20,
1001.00,14932.60,37.74,142.37,-29620.59,
950.00,14933.10,37.74,142.37,-29621.05,
966.40,14939.60,37.74,142.44,-29627.17,
961.00,14920.80,37.73,142.25,-29609.46,
957.70,14883.60,37.72,141.87,-29574.35,
949.60,14842.60,37.71,141.45,-29535.58,
961.70,14788.30,37.70,140.89,-29484.11,
943.60,14733.70,37.69,140.33,-29432.19,
854.10,14683.00,37.67,139.81,-29383.83,
757.60,14641.90,37.66,139.39,-29344.54,
712.40,14598.20,37.65,138.95,-29302.66,
668.20,14552.90,37.64,138.48,-29259.13,
640.70,14511.00,37.62,138.06,-29218.79,
618.60,14465.00,37.61,137.58,-29174.38,
605.90,14419.80,37.60,137.12,-29130.63,
590.30,14383.00,37.59,136.75,-29094.93,
583.60,14346.50,37.58,136.37,-29059.45,
576.20,14307.10,37.57,135.97,-29021.08,
572.80,14266.80,37.56,135.56,-28981.72,
568.50,14235.60,37.54,135.24,-28951.20,
566.20,14198.60,37.53,134.86,-28914.92,
564.20,14163.10,37.52,134.50,-28880.05,
563.00,14118.70,37.51,134.04,-28836.34,
562.30,14080.30,37.50,133.65,-28798.45,
561.00,14036.10,37.48,133.20,-28754.72,
560.40,13998.60,37.48,132.81,-28717.54,
559.90,13958.10,37.46,132.40,-28677.29,
559.50,13914.70,37.45,131.96,-28634.05,
559.10,13869.00,37.44,131.49,-28588.41,
558.50,13831.10,37.42,131.10,-28550.46,
558.40,13793.00,37.41,130.71,-28512.22,
558.30,13748.40,37.40,130.26,-28467.36,
558.00,13707.00,37.39,129.83,-28425.61,
557.80,13665.10,37.37,129.40,-28383.25,
557.70,13624.70,37.36,128.99,-28342.31,
557.60,13582.00,37.34,128.55,-28298.93,
557.60,13544.60,37.33,128.17,-28260.85,
557.50,13499.70,37.32,127.71,-28215.01,
557.40,13463.10,37.31,127.34,-28177.55,
557.40,13432.90,37.29,127.03,-28146.58,
557.30,13395.90,37.28,126.65,-28108.57,
557.20,13360.90,37.27,126.29,-28072.53,
557.10,13315.50,37.26,125.83,-28025.66,
557.10,13279.40,37.24,125.46,-27988.31,
557.00,13242.10,37.23,125.08,-27949.62,
557.00,13208.10,37.22,124.73,-27914.28,
557.00,13183.80,37.21,124.48,-27888.97,
557.00,13140.50,37.20,124.04,-27843.80,
557.00,13100.20,37.18,123.63,-27801.64,
557.00,13054.50,37.17,123.16,-27753.71,
556.90,13015.60,37.15,122.76,-27712.79,
557.00,12977.30,37.14,122.37,-27672.42,
556.90,12944.70,37.13,122.04,-27637.98,
557.00,12909.40,37.12,121.67,-27600.60,
556.90,12863.60,37.11,121.21,-27551.99,
556.80,12811.70,37.09,120.68,-27496.73,
556.90,12768.50,37.07,120.23,-27450.60,
556.80,12724.60,37.06,119.78,-27403.58,
556.70,12695.70,37.05,119.49,-27372.57,
556.70,12655.20,37.04,119.07,-27329.00,
556.70,12613.80,37.03,118.65,-27284.34,
556.70,12571.90,37.01,118.22,-27239.04,
556.70,12528.60,36.99,117.78,-27192.07,
556.60,12493.20,36.98,117.42,-27153.59,
556.70,12451.00,36.97,116.99,-27107.60,
556.60,12409.70,36.95,116.56,-27062.46,
556.60,12365.60,36.94,116.11,-27014.13,
556.60,12340.10,36.93,115.85,-26986.12,
556.60,12295.70,36.91,115.40,-26937.24,
556.60,12251.00,36.90,114.94,-26887.88,
556.70,12203.90,36.88,114.46,-26835.72,
556.70,12169.80,36.87,114.11,-26797.84,
556.80,12132.60,36.86,113.73,-26756.43,
556.80,12090.70,36.84,113.30,-26709.67,
556.90,12053.80,36.83,112.92,-26668.37,
557.00,12015.60,36.82,112.53,-26625.52,
557.00,11966.20,36.80,112.03,-26569.94,
557.00,11945.50,36.79,111.82,-26546.59,
557.20,11954.40,36.78,111.91,-26556.64,
557.10,11959.30,36.77,111.96,-26562.16,
557.20,11959.70,36.76,111.96,-26562.60,
557.30,11959.30,36.76,111.96,-26562.16,
557.30,11959.90,36.76,111.96,-26562.84,
557.40,11959.80,36.75,111.96,-26562.73,
557.40,11959.80,36.75,111.96,-26562.73,
557.40,11960.40,36.74,111.97,-26563.40,
557.50,11960.20,36.73,111.97,-26563.17,
557.60,11960.50,36.73,111.97,-26563.51,
557.70,11960.70,36.73,111.97,-26563.74,
557.70,11960.90,36.73,111.97,-26563.97,
557.70,11960.50,36.72,111.97,-26563.51,
557.60,11960.60,36.72,111.97,-26563.62,
557.60,11960.70,36.72,111.97,-26563.74,
557.70,11961.10,36.72,111.98,-26564.19,
557.70,11963.20,36.71,112.00,-26566.56,
557.60,11963.00,36.71,111.99,-26566.33,
557.60,11928.90,36.71,111.65,-26527.84,
557.70,11873.30,36.70,111.08,-26464.90,
557.70,11819.30,36.69,110.53,-26403.54,
557557.62,11764.10,36.68,109.96,-26340.58,
557.70,11700.10,36.66,109.31,-26267.28,
557.70,11645.00,36.65,108.74,-26203.92,
557.80,11586.70,36.64,108.15,-26136.62,
557.80,11547.40,36.63,107.74,-26091.08,
557.80,11501.30,36.61,107.27,-26037.52,
557.60,11451.20,36.60,106.76,-25979.11,
557.60,11401.30,36.59,106.25,-25920.72,
557.60,11348.30,36.58,105.71,-25858.48,
557.60,11306.80,36.56,105.28,-25809.59,
557.70,11256.90,36.55,104.77,-25750.60,
557.80,11208.70,36.54,104.28,-25693.42,
558558.18,11166.10,36.52,103.84,-25642.72,
558.30,11108.60,36.50,103.26,-25574.03,
558.50,11066.40,36.49,102.82,-25523.44,
558.60,11017.80,36.47,102.33,-25464.98,
558.80,10964.10,36.46,101.78,-25400.14,
558.90,10918.00,36.45,101.31,-25344.27,
559.20,10864.80,36.43,100.76,-25279.57,
559.30,10807.90,36.41,100.18,-25210.07,
559.60,10751.80,36.40,99.61,-25141.27,
559.90,10698.40,36.38,99.06,-25075.50,
560.10,10648.60,36.36,98.55,-25013.92,
560.40,10599.40,36.35,98.05,-24952.87,
560560.68,10556.70,36.33,97.61,-24899.69,
560.90,10514.60,36.32,97.18,-24847.09,
561.20,10485.40,36.30,96.88,-24810.50,
561.40,10440.80,36.29,96.43,-24754.46,
561.60,10398.30,36.27,95.99,-24700.88,
561.90,10367.40,36.26,95.68,-24661.81,
562.10,10311.80,36.25,95.11,-24591.27,
562.50,10257.70,36.23,94.55,-24522.34,
562.50,10216.90,36.21,94.14,-24470.16,
562.90,10172.40,36.20,93.68,-24413.06,
563.10,10129.50,36.18,93.24,-24357.82,
563.50,10070.20,36.17,92.64,-24281.15,
563564.18,10021.40,36.15,92.14,-24217.78,
564.30,9968.00,36.13,91.59,-24148.15,
564.50,9920.90,36.12,91.11,-24086.48,
564.70,9871.40,36.10,90.60,-24021.41,
565.20,9820.40,36.09,90.08,-23954.09,
565.30,9766.00,36.07,89.52,-23881.99,
565.80,9710.80,36.05,88.96,-23808.47,
566.10,9659.20,36.04,88.43,-23739.46,
566.40,9598.50,36.02,87.81,-23657.87,
566.80,9543.20,36.00,87.25,-23583.19,
567.10,9484.20,35.99,86.64,-23503.12,
567.70,9428.40,35.97,86.07,-23427.03,
568568.68,9379.60,35.95,85.57,-23360.17,
568.90,9324.10,35.93,85.00,-23283.80,
569.40,9269.90,35.92,84.45,-23208.86,
569.70,9227.40,35.90,84.02,-23149.85,
570.50,9175.10,35.88,83.48,-23076.93,
571.00,9119.10,35.86,82.91,-22998.48,
571.40,9057.00,35.85,82.27,-22911.02,
572.00,9011.10,35.83,81.80,-22846.06,
573.00,8950.70,35.81,81.19,-22760.18,
574.00,8902.50,35.79,80.69,-22691.30,
574.90,8848.30,35.78,80.14,-22613.50,
575.20,8792.30,35.76,79.57,-22532.70,
575576.18,8739.20,35.74,79.02,-22455.69,
576.50,8676.40,35.73,78.38,-22364.14,
576.80,8625.10,35.71,77.86,-22288.94,
577.20,8579.50,35.70,77.39,-22221.81,
577.80,8525.70,35.68,76.84,-22142.22,
578.30,8468.10,35.67,76.25,-22056.56,
578.30,8418.00,35.65,75.74,-21981.67,
579.10,8365.10,35.64,75.20,-21902.19,
579.30,8318.00,35.62,74.71,-21831.09,
579.30,8275.70,35.61,74.28,-21766.97,
580.20,8228.60,35.59,73.80,-21695.24,
580.30,8182.50,35.58,73.33,-21624.72,
580580.68,8131.40,35.56,72.81,-21546.17,
581.50,8080.30,35.54,72.28,-21467.23,
581.60,8031.30,35.53,71.78,-21391.14,
582.20,7980.30,35.51,71.26,-21311.55,
582.30,7922.10,35.50,70.67,-21220.21,
582.90,7859.90,35.48,70.03,-21122.00,
583.50,7810.00,35.46,69.52,-21042.75,
583.80,7752.20,35.44,68.93,-20950.45,
584.20,7700.10,35.43,68.39,-20866.77,
584.40,7646.90,35.41,67.85,-20780.85,
584.80,7585.00,35.39,67.22,-20680.25,
5850.00,7515.10,35.37,66.50,-20565.87,
585.59,7466.40,35.35,66.00,-20485.66,
586.00,7409.30,35.34,65.42,-20391.08,
586.40,7343.30,35.32,64.75,-20281.02,
586.90,7286.50,35.30,64.16,-20185.66,
587.10,7226.50,35.28,63.55,-20084.27,
587.90,7166.90,35.26,62.94,-19982.87,
588.10,7114.50,35.24,62.41,-19893.16,
588.30,7058.50,35.23,61.83,-19796.69,
588.60,7002.90,35.21,61.26,-19700.31,
589.26,6947.80,35.19,60.70,-19604.16,
589.59,6889.30,35.17,60.10,-19501.41,
590.10,6831.20,35.16,59.51,-19398.67,
590.40,6775.70,35.14,58.94,-19299.85,
590.70,6716.50,35.12,58.33,-19193.73,
591.10,6662.80,35.10,57.79,-19096.80,
591.20,6608.90,35.08,57.23,-18998.89,
591.50,6548.20,35.06,56.61,-18887.83,
591.70,6487.30,35.05,55.99,-18775.57,
591.90,6437.60,35.03,55.48,-18683.33,
592.10,6403.00,35.02,55.13,-18618.76,
592.20,6402.90,35.00,55.13,-18618.57,
592.50,6401.80,34.99,55.12,-18616.52,
592.60,6401.90,34.98,55.12,-18616.71,
592.90,6403.40,34.97,55.13,-18619.50,
593.00,6371.30,34.96,54.80,-18559.36,
593.10,6310.30,34.95,54.18,-18444.38,
593.30,6256.70,34.93,53.63,-18342.61,
593.50,6199.80,34.92,53.05,-18233.78,
593.60,6141.50,34.91,52.45,-18121.45,
593.70,6086.90,34.89,51.90,-18015.46,
593.80,6033.20,34.88,51.35,-17910.46,
593.80,5980.70,34.86,50.81,-17807.07,
593.80,5933.00,34.85,50.32,-17712.50,
593.70,5885.80,34.83,49.84,-17618.31,
593.80,5838.20,34.82,49.35,-17522.70,
593594.00,5787.40,34.81,48.83,-17419.97,
594.10,5743.40,34.79,48.38,-17330.39,
594.10,5702.30,34.78,47.96,-17246.21,
594.30,5665.30,34.76,47.58,-17170.01,
594.40,5615.00,34.74,47.07,-17065.77,
594.50,5574.30,34.73,46.65,-16980.87,
594.50,5532.50,34.72,46.22,-16893.16,
594.60,5485.90,34.71,45.75,-16794.73,
594.60,5441.20,34.69,45.29,-16699.68,
594.60,5389.30,34.68,44.76,-16588.52,
594.70,5343.90,34.67,44.30,-16490.57,
594.80,5296.70,34.66,43.81,-16388.02,
594594.93,5247.60,34.65,43.31,-16280.56,
594.90,5202.50,34.64,42.85,-16181.12,
594.80,5156.20,34.62,42.38,-16078.32,
594.90,5103.40,34.61,41.84,-15960.16,
594.90,5057.80,34.60,41.37,-15857.32,
594.90,5007.80,34.59,40.86,-15743.68,
594.90,4961.30,34.58,40.38,-15637.19,
594.90,4913.10,34.56,39.89,-15525.92,
594.90,4864.50,34.55,39.39,-15412.85,
594.90,4804.70,34.54,38.78,-15272.45,
594.90,4763.00,34.53,38.35,-15173.71,
594.90,4703.90,34.52,37.75,-15032.56,
594594.81,4641.00,34.51,37.11,-14880.74,
594.80,4577.00,34.50,36.45,-14724.55,
594.80,4515.40,34.48,35.82,-14572.55,
594.80,4449.00,34.47,35.14,-14406.80,
594.70,4380.90,34.46,34.45,-14234.72,
594.60,4316.60,34.44,33.79,-14070.24,
594.60,4260.00,34.43,33.21,-13923.80,
594.50,4203.20,34.42,32.63,-13775.26,
594.50,4148.60,34.41,32.07,-13630.93,
594.50,4085.30,34.40,31.42,-13461.66,
594.40,4035.90,34.39,30.92,-13328.08,
594.40,3979.10,34.38,30.34,-13172.85,
594594.12,3932.30,34.37,29.86,-13043.59,
594.00,3882.90,34.36,29.35,-12905.79,
594.00,3832.20,34.35,28.83,-12762.88,
594.00,3776.80,34.35,28.27,-12604.96,
594.00,3720.60,34.33,27.69,-12442.83,
593.80,3662.60,34.32,27.10,-12273.42,
593.80,3612.70,34.32,26.59,-12125.92,
593.70,3560.10,34.31,26.05,-11968.64,
593.70,3495.80,34.30,25.39,-11773.80,
593.70,3442.20,34.29,24.85,-11609.15,
593.60,3388.20,34.28,24.29,-11441.17,
593.50,3333.80,34.28,23.74,-11269.73,
593593.50,3269.30,34.27,23.08,-11063.50,
593.40,3238.70,34.25,22.76,-10964.51,
593.30,3245.70,34.26,22.84,-10987.22,
593.20,3246.00,34.25,22.84,-10988.19,
593.20,3246.40,34.25,22.84,-10989.49,
593.10,3242.40,34.25,22.80,-10976.51,
593.10,3184.60,34.25,22.21,-10787.62,
593.00,3118.20,34.24,21.53,-10567.16,
593.00,3067.70,34.23,21.02,-10396.93,
592.90,3001.80,34.22,20.34,-10171.35,
592.90,2947.90,34.22,19.79,-9983.85,
592.80,2907.50,34.21,19.38,-9841.47,
592592.81,2863.60,34.21,18.93,-9684.94,
592.80,2815.10,34.20,18.43,-9509.72,
592.80,2786.60,34.20,18.14,-9405.62,
592.80,2776.00,34.20,18.03,-9366.68,
592.70,2718.60,34.19,17.44,-9153.70,
592.60,2657.00,34.19,16.81,-8921.06,
592.50,2599.40,34.18,16.23,-8699.53,
592.40,2604.00,34.18,16.27,-8717.37,
592.30,2604.90,34.18,16.28,-8720.86,
592.10,2580.10,34.18,16.03,-8624.42,
592.10,2529.40,34.17,15.51,-8424.90,
592.00,2482.80,34.17,15.03,-8238.64,
591591.68,2436.50,34.17,14.56,-8050.76,
591.70,2381.00,34.16,13.99,-7821.70,
591.50,2321.30,34.16,13.38,-7570.42,
591.50,2274.20,34.15,12.90,-7368.46,
591.40,2220.20,34.15,12.35,-7132.69,
591.20,2162.60,34.15,11.76,-6876.04,
591.30,2112.70,34.14,11.25,-6649.18,
591.30,2055.30,34.14,10.66,-6382.80,
591.20,2002.90,34.14,10.12,-6134.31,
591.10,1946.60,34.13,9.55,-5861.38,
591.10,1895.50,34.13,9.03,-5608.08,
591.10,1848.00,34.13,8.54,-5367.60,
591591.00,1795.00,34.13,8.00,-5093.31,
591.00,1740.70,34.12,7.44,-4805.40,
591.00,1689.90,34.12,6.92,-4529.39,
591.00,1622.60,34.12,6.23,-4153.18,
591.00,1570.80,34.12,5.71,-3854.92,
591.00,1515.10,34.11,5.14,-3525.18,
591.10,1464.00,34.11,4.61,-3213.92,
591.00,1413.30,34.11,4.09,-2896.28,
591.10,1363.70,34.11,3.59,-2576.47,
591.10,1318.00,34.11,3.12,-2273.37,
591.10,1262.30,34.11,2.55,-1892.20,
591.20,1202.40,34.10,1.94,-1466.79,
591591.18,1146.60,34.10,1.37,-1054.76,
591.30,1093.50,34.10,0.82,-647.31,
591.40,1031.10,34.09,0.19,-147.48,
591.50,973.90,34.09,-0.40,332.70,
591.50,956.80,34.09,-0.57,480.68,
591.60,956.50,34.09,-0.58,483.29,
591.60,956.80,34.09,-0.57,480.68,
591.70,956.60,34.09,-0.58,482.42,
591.70,956.30,34.09,-0.58,485.03,
591.80,956.50,34.09,-0.58,483.29,
591.90,956.40,34.09,-0.58,484.16,
592.00,956.60,34.09,-0.58,482.42,
592592.18,956.50,34.09,-0.58,483.29,
592.30,956.20,34.08,-0.58,485.91,
47.90,956.30,34.10,-0.58,485.03,
29.43,956.60,34.10,-0.58,482.42,
23.11,956.80,34.10,-0.57,480.68,
11.09,956.50,34.10,-0.58,483.29,
11.65,956.50,34.10,-0.58,483.29,
12.22,956.30,34.10,-0.58,485.03,
12.43,955.80,34.10,-0.59,489.40,
12.31,956.20,34.10,-0.58,485.91,
12.35,956.00,34.10,-0.58,487.65,
11.33,955.20,34.10,-0.59,494.63,
11.11,956.10,34.09,-0.58,486.78,
12.61,955.60,34.07,-0.59,491.14,
4.25,955.90,34.06,-0.58,488.52,
4.42,955.20,34.03,-0.59,494.63,
4.44,955.30,34.00,-0.59,493.76,
4.36,955.70,33.95,-0.59,490.27,
4.46,955.80,33.90,-0.59,489.40,
4.55,955.50,33.86,-0.59,492.01,
4.68,955.50,33.82,-0.59,492.01,
4.61,956.00,33.77,-0.58,487.65,
4.72,955.40,33.73,-0.59,492.88,
4.68,955.40,33.70,-0.59,492.88,
4.31,955.40,33.68,-0.59,492.88,
4.59,955.70,33.64,-0.59,490.27,
4.19,955.40,33.64,-0.59,492.88,
4.46,955.50,33.63,-0.59,492.01,
4.17,955.40,33.61,-0.59,492.88,
4.61,955.30,33.60,-0.59,493.76,
4.64,955.30,33.58,-0.59,493.76,
4.46,955.50,33.56,-0.59,492.01,
4.51,955.70,33.54,-0.59,490.27,
2.26,955.20,33.52,-0.59,494.63,
4.42,955.80,33.51,-0.59,489.40,
6.90,955.50,33.49,-0.59,492.01,
7.90,955.60,33.47,-0.59,491.14,
8.46,955.20,33.43,-0.59,494.63,
8.83,955.80,33.43,-0.59,489.40,
9.05,955.50,33.41,-0.59,492.01,
9.27,955.80,33.39,-0.59,489.40,
9.42,955.30,33.37,-0.59,493.76,
9.49,955.40,33.35,-0.59,492.88,
9.57,955.20,33.34,-0.59,494.63,
9.66,954.90,33.32,-0.59,497.25,
9.71,955.00,33.30,-0.59,496.38,
9.73,955.50,33.27,-0.59,492.01,
9.70,955.20,33.24,-0.59,494.63,
9.73,955.20,33.20,-0.59,494.63,
10.29,955.00,33.14,-0.59,496.38,
1010.25,955.40,33.13,-0.59,492.88,
9.88,955.80,33.10,-0.59,489.40,
9.86,955.10,33.06,-0.59,495.50,
9.81,955.70,33.02,-0.59,490.27,
9.74,954.80,32.98,-0.60,498.12,
99.62,955.10,32.93,-0.59,495.50,
9.66,955.40,32.89,-0.59,492.88,
9.53,955.40,32.86,-0.59,492.88,
9.53,955.00,32.82,-0.59,496.38,
9.53,955.10,32.78,-0.59,495.50,
9.40,955.50,32.73,-0.59,492.01,
9.38,955.00,32.67,-0.59,496.38,
9.42,955.20,32.62,-0.59,494.63,
9.31,954.70,32.57,-0.60,499.00,
9.33,955.20,32.52,-0.59,494.63,
9.18,955.10,32.48,-0.59,495.50,
9.18,955.20,32.44,-0.59,494.63,
9.14,955.20,32.39,-0.59,494.63,
9.07,954.40,32.34,-0.60,501.62,
9.03,954.80,32.29,-0.60,498.12,
9.03,955.00,32.25,-0.59,496.38,
8.94,955.20,32.20,-0.59,494.63,
8.83,954.70,32.15,-0.60,499.00,
8.83,955.00,32.08,-0.59,496.38,
8.74,954.60,32.05,-0.60,499.87,
8.77,955.20,32.00,-0.59,494.63,
8.63,955.00,31.94,-0.59,496.38,
8.34,955.30,31.89,-0.59,493.76,
8.54,954.80,31.84,-0.60,498.12,
6.81,954.60,31.81,-0.60,499.87,
6.40,955.10,31.77,-0.59,495.50,
6.50,954.90,31.72,-0.59,497.25,
6.74,954.50,31.67,-0.60,500.74,
6.85,954.30,31.62,-0.60,502.49,
6.79,954.90,31.57,-0.59,497.25,
7.24,954.60,31.52,-0.60,499.87,
6.94,954.50,31.50,-0.60,500.74,
7.13,954.70,31.47,-0.60,499.00,
6.51,954.70,31.44,-0.60,499.00,
6.68,954.90,31.40,-0.59,497.25,
6.83,954.80,31.36,-0.60,498.12,
6.73,954.60,31.32,-0.60,499.87,
6.18,954.50,31.28,-0.60,500.74,
6.68,954.40,31.23,-0.60,501.62,
5.55,954.70,31.19,-0.60,499.00,
6.38,954.80,31.14,-0.60,498.12,
6.60,954.20,31.11,-0.60,503.36,
4.83,954.30,31.05,-0.60,502.49,
5.32,954.50,31.04,-0.60,500.74,
5.90,954.80,31.01,-0.60,498.12,
6.08,954.40,30.98,-0.60,501.62,
3.99,954.80,30.96,-0.60,498.12,
4.74,954.30,30.94,-0.60,502.49,
4.89,954.20,30.92,-0.60,503.36,
3.93,954.80,30.90,-0.60,498.12,
4.30,955.00,30.87,-0.59,496.38,
5.11,954.50,30.86,-0.60,500.74,
5.22,954.40,30.84,-0.60,501.62,
5.80,954.60,30.82,-0.60,499.87,
5.54,954.30,30.79,-0.60,502.49,
5.15,954.80,30.79,-0.60,498.12,
4.59,954.70,30.78,-0.60,499.00,
4.65,954.70,30.77,-0.60,499.00,
4.08,954.70,30.75,-0.60,499.00,
